,Unnamed: 0,hot_100_url,WeekID,Week Positon,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,Genres,spotify_track_id,spotify_track_preview_url,Duration (ms),Explicit,Album,Danceability,Energy,Key,Loudness (db),Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Popularity,Predictions,pca1,pca2
18070,18070,http://www.billboard.com/charts/hot-100/2012-07-28,2012-07-28,70,Promises,NERO,PromisesNERO,2,,70,2,"['brostep', 'drum and bass', 'edm', 'electro house']",4A7qcJp2Sg867JST1pSPJz,,257359.0,0.0,Welcome Reality,0.489,0.952,9.0,-4.372,0.0,0.0616,4.5e-05,0.00639,0.469,0.293,143.935,4.0,53.0,0,-1.7115454754086403,-1.0539145420168174
21939,21939,http://www.billboard.com/charts/hot-100/2012-07-28,2012-07-28,89,Get It Started,Pitbull Featuring Shakira,Get It StartedPitbull Featuring Shakira,1,99.0,89,2,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",5YrMJScQHZR6624DNnyp5p,https://p.scdn.co/mp3-preview/9b81dacd22e4be31f60783a8ba0b7973b7ef637e?cid=b8d3901151d34489a160e3cf0ab1fa94,245920.0,0.0,Global Warming (Deluxe Version),0.693,0.849,1.0,-3.259,0.0,0.189,0.0668,0.0,0.69,0.599,128.971,4.0,38.0,3,-2.2095009491459225,0.2641885385950086
14047,14047,http://www.billboard.com/charts/hot-100/2012-07-28,2012-07-28,52,Beers Ago,Toby Keith,Beers AgoToby Keith,1,56.0,52,13,"['contemporary country', 'country', 'country road', 'oklahoma country']",5MiRgE7Yta2jiOkVGHbiQC,https://p.scdn.co/mp3-preview/dda2e77ff0de1744c46fbf128d13ff108a45a0f8?cid=b8d3901151d34489a160e3cf0ab1fa94,206640.0,0.0,Clancy's Tavern,0.565,0.84,0.0,-4.641,1.0,0.0296,0.0284,0.0,0.0928,0.742,144.04,4.0,52.0,0,-1.6318165522772763,-1.3812353008802356
5038,5038,http://www.billboard.com/charts/hot-100/2012-08-04,2012-08-04,12,Take A Little Ride,Jason Aldean,Take A Little RideJason Aldean,1,,12,1,"['contemporary country', 'country', 'country road']",2o5mwv7hvas1jdUg14Nihv,https://p.scdn.co/mp3-preview/1b9302f9d4b055c659820117df749c6ae48a7e24?cid=b8d3901151d34489a160e3cf0ab1fa94,187613.0,0.0,Night Train,0.472,0.866,2.0,-3.771,1.0,0.0413,0.044,0.0,0.213,0.775,163.867,4.0,58.0,0,-2.1105373705724704,-1.540008183711522
5234,5234,http://www.billboard.com/charts/hot-100/2012-08-04,2012-08-04,13,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz","MercyKanye West, Big Sean, Pusha T, 2 Chainz",1,15.0,13,16,"['chicago rap', 'rap']",4qikXelSRKvoCqFcHLB2H2,,329320.0,1.0,Mercy,0.737,0.545,6.0,-8.536,0.0,0.362,0.0855,9.32e-05,0.153,0.443,140.086,4.0,73.0,9,0.8968679748384288,2.394742661973155
18727,18727,http://www.billboard.com/charts/hot-100/2012-08-04,2012-08-04,73,Snap Backs & Tattoos,Driicky Graham,Snap Backs & TattoosDriicky Graham,1,74.0,73,6,['nc hip hop'],4I1tuOmbZUp6imx453rMui,https://p.scdn.co/mp3-preview/d4a4efe920af11862475db2d8b7f132c813c643b?cid=b8d3901151d34489a160e3cf0ab1fa94,209840.0,1.0,Snap Backs & Tattoos,0.856,0.694,10.0,-3.797,0.0,0.296,0.124,0.0,0.0955,0.538,139.876,4.0,47.0,2,-1.0216950018843722,2.51854867557755
19754,19754,http://www.billboard.com/charts/hot-100/2012-08-04,2012-08-04,78,Runaways,The Killers,RunawaysThe Killers,1,,78,1,"['modern rock', 'permanent wave', 'rock']",62BxlOvQCjLNQA5ARA4Dug,,243786.0,0.0,Battle Born,0.414,0.837,1.0,-4.043,1.0,0.0407,0.00114,0.00693,0.0855,0.199,121.749,4.0,62.0,4,-0.6480029551647004,-2.0950701186684504
19463,19463,http://www.billboard.com/charts/hot-100/2012-08-04,2012-08-04,77,Go Get It,T.I.,Go Get ItT.I.,1,,77,1,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2gPl93XdGnfKUykwxVHUYt,https://p.scdn.co/mp3-preview/15dd0f2b44df9278ed4c400cdddb6f3178e2f43f?cid=b8d3901151d34489a160e3cf0ab1fa94,217520.0,1.0,Trouble Man: Heavy is the Head,0.366,0.667,1.0,-5.683,1.0,0.246,0.00212,0.0,0.398,0.51,76.627,4.0,58.0,8,-0.23000637672308585,0.2961433410516373
23341,23341,http://www.billboard.com/charts/hot-100/2012-08-04,2012-08-04,95,Mercy,Dave Matthews Band,MercyDave Matthews Band,1,,95,1,"['jam band', 'neo mellow', 'pop rock']",5rG2QR9q2D2csdKsyaJTdh,https://p.scdn.co/mp3-preview/1580653fe7e9f6dda2bbc3a4bde101e67624fd4c?cid=b8d3901151d34489a160e3cf0ab1fa94,268720.0,0.0,Away From The World (Expanded Edition),0.632,0.465,0.0,-8.459,1.0,0.0293,0.302,5.7e-06,0.0929,0.305,96.001,4.0,45.0,7,1.9351233404500436,-1.1889325187074886
10253,10253,http://www.billboard.com/charts/hot-100/2012-08-04,2012-08-04,34,Settle Down,No Doubt,Settle DownNo Doubt,1,,34,1,"['alternative rock', 'dance pop', 'permanent wave', 'pop rock', 'post-grunge']",2l8GVqxJbVOBfYNSkwn5xA,,360866.0,0.0,Push And Shove,0.718,0.787,9.0,-6.031,1.0,0.0463,0.0052,0.00376,0.267,0.279,104.002,4.0,42.0,4,-0.42274784362188833,-1.1131777133610559
1442,1442,http://www.billboard.com/charts/hot-100/2012-08-11,2012-08-11,2,Wide Awake,Katy Perry,Wide AwakeKaty Perry,1,3.0,2,10,"['dance pop', 'pop', 'post-teen pop']",5JLv62qFIS1DR3zGEcApRt,,220946.0,0.0,Katy Perry - Teenage Dream: The Complete Confection,0.514,0.683,5.0,-5.099,1.0,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,4.0,68.0,4,-0.9863472337017061,-1.2861917599226593
8522,8522,http://www.billboard.com/charts/hot-100/2012-08-11,2012-08-11,26,We Run The Night,Havana Brown Featuring Pitbull,We Run The NightHavana Brown Featuring Pitbull,2,27.0,26,18,"['australian dance', 'australian pop', 'electropop']",0mtPNQl5vePVwiI9Vykp7L,,228200.0,1.0,We Run The Night,0.691,0.846,9.0,-4.322,0.0,0.174,0.00676,0.0,0.289,0.704,127.011,4.0,54.0,2,-1.8887438330102666,1.443825545570488
5074,5074,http://www.billboard.com/charts/hot-100/2012-08-11,2012-08-11,12,Want U Back,Cher Lloyd,Want U BackCher Lloyd,1,17.0,12,7,"['australian pop', 'dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'social media pop', 'talent show', 'viral pop']",6E11E0lT5Zy7yb6iT3y8DN,https://p.scdn.co/mp3-preview/361ce0d5f8575a4046a325604e2b4d55b1c67d55?cid=b8d3901151d34489a160e3cf0ab1fa94,214573.0,0.0,Sticks & Stones,0.694,0.891,9.0,-2.94,1.0,0.0949,0.0562,0.0,0.561,0.563,97.939,4.0,67.0,0,-2.288928702216165,-0.595633320375655
12066,12066,http://www.billboard.com/charts/hot-100/2012-08-11,2012-08-11,42,Tongue Tied,Grouplove,Tongue TiedGrouplove,2,48.0,42,14,"['indie pop', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp and holler']",0GO8y8jQk1PkHzS31d699N,https://p.scdn.co/mp3-preview/2147e7bd8762aa4f7f1ce38ba02cfa618c530758?cid=b8d3901151d34489a160e3cf0ab1fa94,218013.0,0.0,Never Trust A Happy Song,0.56,0.936,3.0,-5.835,1.0,0.0439,0.00847,0.0,0.161,0.371,112.96,4.0,80.0,4,-1.0591482117146236,-1.3976786869818465
15949,15949,http://www.billboard.com/charts/hot-100/2012-08-11,2012-08-11,60,Postcard From Paris,The Band Perry,Postcard From ParisThe Band Perry,2,63.0,60,12,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",3xltN99Cj2KF5AZFhjDibh,,215146.0,0.0,The Band Perry,0.54,0.688,8.0,-5.366,1.0,0.0304,0.0732,0.0,0.0804,0.524,143.888,4.0,42.0,4,-0.5843686506912348,-1.334541030656674
4051,4051,http://www.billboard.com/charts/hot-100/2012-08-11,2012-08-11,9,Scream,Usher,ScreamUsher,1,9.0,9,14,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",12eMQUn2GzfsfsQLH53M19,https://p.scdn.co/mp3-preview/2b1a40546d163d492c62ca7d5b36096b54778b51?cid=b8d3901151d34489a160e3cf0ab1fa94,234693.0,0.0,Looking 4 Myself (Expanded Edition),0.616,0.862,7.0,-5.18,0.0,0.0973,0.00117,0.0,0.179,0.569,127.992,4.0,65.0,0,-1.4718754252211756,-0.4163940641389395
138,138,http://www.billboard.com/charts/hot-100/2012-08-18,2012-08-18,1,Call Me Maybe,Carly Rae Jepsen,Call Me MaybeCarly Rae Jepsen,1,1.0,1,24,"['canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",3TGRqZ0a2l1LRblBkJoaDx,,193400.0,0.0,Kiss (Deluxe),0.778,0.585,7.0,-6.502,1.0,0.0435,0.0123,0.0,0.108,0.626,120.069,4.0,70.0,4,-0.3991187344155263,-0.2755252518964169
9682,9682,http://www.billboard.com/charts/hot-100/2012-08-18,2012-08-18,32,Angel Eyes,Love And Theft,Angel EyesLove And Theft,1,34.0,32,12,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",63w0QA1wiV7QhF9jeiHETF,https://p.scdn.co/mp3-preview/f59247041d5822764d4e401bded30c73e7c68e30?cid=b8d3901151d34489a160e3cf0ab1fa94,186626.0,0.0,Love and Theft,0.656,0.696,8.0,-5.917,1.0,0.0261,0.0134,0.0,0.0753,0.966,108.015,4.0,62.0,0,-1.3296785944978373,-0.7849640338852224
19946,19946,http://www.billboard.com/charts/hot-100/2012-08-18,2012-08-18,79,New Day,50 Cent Featuring Dr. Dre & Alicia Keys,New Day50 Cent Featuring Dr. Dre & Alicia Keys,1,,79,1,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",2swCZgyEIdacDpUNcSQMQI,,264840.0,1.0,New Day,0.466,0.828,2.0,-4.289,0.0,0.24,0.0642,0.0,0.04,0.74,194.186,4.0,51.0,3,-1.4892298299313294,0.7702055150672299
6279,6279,http://www.billboard.com/charts/hot-100/2012-08-18,2012-08-18,17,Let's Go,Calvin Harris Featuring Ne-Yo,Let's GoCalvin Harris Featuring Ne-Yo,2,17.0,17,13,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",4wkQmYpAaMe41Rc3sYZ7Vz,https://p.scdn.co/mp3-preview/ccdfa18b8dc8ab1ff2e42aca89140926bfbb544b?cid=b8d3901151d34489a160e3cf0ab1fa94,232800.0,0.0,18 Months,0.71,0.882,4.0,-2.932,0.0,0.0595,0.00777,0.00771,0.294,0.875,128.016,4.0,66.0,0,-2.6753251344617808,-0.33587923174973755
10100,10100,http://www.billboard.com/charts/hot-100/2012-08-18,2012-08-18,34,(Kissed You) Good Night,Gloriana,(Kissed You) Good NightGloriana,1,36.0,34,18,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0Rj68IX1WqAtceUZQGk7aa,https://p.scdn.co/mp3-preview/003038e1f66e519bbdf6c6de843bc4dbb1ecedec?cid=b8d3901151d34489a160e3cf0ab1fa94,232903.0,0.0,A Thousand Miles Left Behind,0.523,0.747,11.0,-6.125,1.0,0.0292,0.0807,0.0,0.11,0.294,118.97,4.0,51.0,4,-0.14487728827291077,-1.4768103369628236
1234,1234,http://www.billboard.com/charts/hot-100/2012-08-25,2012-08-25,2,Lights,Ellie Goulding,LightsEllie Goulding,2,2.0,2,34,"['dance pop', 'edm', 'metropopolis', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",7gUpO6td4OOnu0Lf9vhcIV,,211800.0,0.0,Lights,0.683,0.789,8.0,-6.132,0.0,0.0353,0.0283,0.0492,0.112,0.809,120.013,4.0,62.0,3,-1.300247630031946,-0.32351745626908124
3401,3401,http://www.billboard.com/charts/hot-100/2012-08-25,2012-08-25,7,Titanium,David Guetta Featuring Sia,TitaniumDavid Guetta Featuring Sia,2,8.0,7,18,"['dance pop', 'edm', 'pop']",77TT8Xvx637TpzV8kKGkUw,https://p.scdn.co/mp3-preview/06392eaab5975806f18d8411f5b58f50b1899198?cid=b8d3901151d34489a160e3cf0ab1fa94,245040.0,0.0,Nothing but the Beat,0.599,0.803,0.0,-3.641,0.0,0.0986,0.069,0.137,0.129,0.233,126.057,4.0,67.0,4,-0.5382883215017846,-0.8070604614358622
12857,12857,http://www.billboard.com/charts/hot-100/2012-08-25,2012-08-25,46,Lemme See,Usher Featuring Rick Ross,Lemme SeeUsher Featuring Rick Ross,2,46.0,46,12,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",4MevEW6tsWrpmzPKaqK0Uw,https://p.scdn.co/mp3-preview/6ad3d814bcc132879ea2d4a179632593a595a842?cid=b8d3901151d34489a160e3cf0ab1fa94,252826.0,0.0,Looking 4 Myself (Expanded Edition),0.656,0.725,1.0,-4.067,1.0,0.0596,0.0262,0.0,0.0712,0.403,153.873,4.0,58.0,4,-0.8432859299926713,-1.1020308734728745
22694,22694,http://www.billboard.com/charts/hot-100/2012-08-25,2012-08-25,92,Neon,Chris Young,NeonChris Young,1,97.0,92,3,"['contemporary country', 'country', 'country road', 'modern country rock']",575wNG8uXiF5jjaSdWqdxZ,https://p.scdn.co/mp3-preview/fdf92dc808be2dfcb1b4b0ab7331977b2eaa2427?cid=b8d3901151d34489a160e3cf0ab1fa94,224160.0,0.0,Neon,0.6,0.599,0.0,-6.102,1.0,0.0276,0.401,0.0,0.102,0.496,99.05,4.0,52.0,1,0.7649531184588987,-1.3761804419974386
13612,13612,http://www.billboard.com/charts/hot-100/2012-08-25,2012-08-25,50,Chasing The Sun,The Wanted,Chasing The SunThe Wanted,1,52.0,50,11,"['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",4b4c0oH7PtrPsI86drzgFs,,198800.0,0.0,The Wanted (Special Edition),0.636,0.732,7.0,-6.209,0.0,0.0962,0.242,0.0,0.498,0.679,128.11,4.0,64.0,3,-0.9008281874654575,-0.05572330254506183
11900,11900,http://www.billboard.com/charts/hot-100/2012-08-25,2012-08-25,42,Dark Side,Kelly Clarkson,Dark SideKelly Clarkson,1,44.0,42,8,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",2X1Z1k5wftCspyRLrqVCza,https://p.scdn.co/mp3-preview/7afd96542dc9cb20f46503a55214dbaaf0a3290d?cid=b8d3901151d34489a160e3cf0ab1fa94,224506.0,0.0,Stronger (Deluxe Version),0.559,0.86,7.0,-4.04,1.0,0.05,0.0991,0.0,0.292,0.292,118.969,4.0,49.0,4,-1.0986401888190422,-1.3930397548997342
18118,18118,http://www.billboard.com/charts/hot-100/2012-09-01,2012-09-01,70,The Wind,Zac Brown Band,The WindZac Brown Band,1,74.0,70,8,"['contemporary country', 'country', 'country road', 'modern country rock']",1uBpF7FbFNSNnqCaKJlGuM,https://p.scdn.co/mp3-preview/8b53271192f340afcb49db795d6184d02c15f54c?cid=b8d3901151d34489a160e3cf0ab1fa94,176800.0,0.0,Uncaged,0.688,0.947,6.0,-4.097,1.0,0.0544,0.221,0.0,0.284,0.878,136.031,4.0,51.0,0,-2.328165063764389,-0.7795130997540238
16691,16691,http://www.billboard.com/charts/hot-100/2012-09-01,2012-09-01,64,Bag Of Money,"Wale Featuring Rick Ross, Meek Mill & T-Pain","Bag Of MoneyWale Featuring Rick Ross, Meek Mill & T-Pain",1,68.0,64,8,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1BvTqJLeB9ZeGU01gFzJbh,https://p.scdn.co/mp3-preview/1784d6bbcba2e381aeb990be4015c37c8f5a5027?cid=b8d3901151d34489a160e3cf0ab1fa94,247293.0,1.0,Bag of Money (feat. Rick Ro,0.536,0.56,8.0,-5.668,1.0,0.26,0.0379,0.0,0.114,0.279,139.91,4.0,50.0,8,0.4297840523788489,0.8596498512887184
20210,20210,http://www.billboard.com/charts/hot-100/2012-09-01,2012-09-01,80,Yuck!,2 Chainz Featuring Lil Wayne,Yuck!2 Chainz Featuring Lil Wayne,1,,80,1,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0332p5aiaQ6vyomilcGSy4,,287573.0,1.0,Based On A T.R.U. Story (Deluxe),0.638,0.885,11.0,-4.353,0.0,0.259,0.666,9.89e-05,0.155,0.436,149.929,4.0,43.0,8,-0.16932439134130006,1.086996083910029
22663,22663,http://www.billboard.com/charts/hot-100/2012-09-01,2012-09-01,92,Lamborghini Angels,Lupe Fiasco,Lamborghini AngelsLupe Fiasco,1,,92,1,"['chicago rap', 'conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",3n0Y5ZSF6FqzP2ZGW9Fh3D,https://p.scdn.co/mp3-preview/e9d5b3bb418682514257d1507cdab1bbcf5dbf80?cid=b8d3901151d34489a160e3cf0ab1fa94,196253.0,1.0,Food & Liquor II: The Great American Rap Album Pt. 1,0.592,0.826,6.0,-4.939,1.0,0.154,0.255,0.0,0.5,0.498,113.504,5.0,34.0,3,-1.4723048119395947,1.0807836745071622
15163,15163,http://www.billboard.com/charts/hot-100/2012-09-08,2012-09-08,57,Amen,Meek Mill Featuring Drake,AmenMeek Mill Featuring Drake,1,60.0,57,10,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",32UIpKdyGzgTPTO8e5ge5c,https://p.scdn.co/mp3-preview/c808b8473c5db0d8264aa51a853afc9641b33b84?cid=b8d3901151d34489a160e3cf0ab1fa94,289706.0,1.0,Dreams and Nightmares (Deluxe Version),0.503,0.795,10.0,-4.505,1.0,0.335,0.178,0.0,0.042,0.265,149.981,4.0,54.0,8,-0.22267031442255286,0.6957864326765248
20609,20609,http://www.billboard.com/charts/hot-100/2012-09-08,2012-09-08,82,That's Why I Pray,Big & Rich,That's Why I PrayBig & Rich,1,86.0,82,7,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",6WDjQq0Noeji2O3bFfFsNW,https://p.scdn.co/mp3-preview/8ff5803c18045800027e77acdbfd05a2e4e1d4b1?cid=b8d3901151d34489a160e3cf0ab1fa94,241893.0,0.0,Hillbilly Jedi,0.57,0.727,8.0,-5.298,1.0,0.0256,0.0334,0.0,0.364,0.491,100.019,4.0,39.0,4,-0.8303301735018142,-1.2799605718069629
7995,7995,http://www.billboard.com/charts/hot-100/2012-09-08,2012-09-08,24,No Lie,2 Chainz Featuring Drake,No Lie2 Chainz Featuring Drake,1,28.0,24,16,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",6j9iyrrmqWlQZ5SD1hSTaq,,237826.0,1.0,Based On A T.R.U. Story (Deluxe),0.634,0.665,6.0,-5.984,0.0,0.176,0.0172,0.0,0.365,0.611,131.108,4.0,61.0,2,-0.7297618741294807,1.4164818588029526
12233,12233,http://www.billboard.com/charts/hot-100/2012-09-08,2012-09-08,43,Over,Blake Shelton,OverBlake Shelton,1,43.0,43,11,"['contemporary country', 'country', 'country road', 'oklahoma country']",2tE8dp7Xvhx9bfqHfqs0GJ,https://p.scdn.co/mp3-preview/517fd1e5db97f27728819f3160e2dcd22d1032ee?cid=b8d3901151d34489a160e3cf0ab1fa94,193146.0,0.0,Red River Blue (Deluxe Edition),0.392,0.605,1.0,-6.204,1.0,0.0338,0.0274,1.75e-06,0.189,0.307,155.586,4.0,47.0,1,0.18413394837648167,-1.6858730677079008
23959,23959,http://www.billboard.com/charts/hot-100/2012-09-08,2012-09-08,98,Throw That,Slaughterhouse Featuring Eminem,Throw ThatSlaughterhouse Featuring Eminem,1,,98,1,"['hip hop', 'pop rap', 'rap', 'southern hip hop']",645aNrBOT7qX6jKEOCQq8Q,,237573.0,1.0,welcome to: OUR HOUSE (Deluxe),0.832,0.69,1.0,-4.834,1.0,0.0609,0.00321,0.0205,0.0673,0.379,149.966,4.0,36.0,3,-0.5343941058881416,0.7688120241421404
23725,23725,http://www.billboard.com/charts/hot-100/2012-09-08,2012-09-08,97,Oh Love,Green Day,Oh LoveGreen Day,1,97.0,97,3,"['modern rock', 'permanent wave', 'punk']",1qIgyDoc2rwtq8w49jeWL8,https://p.scdn.co/mp3-preview/2f16da30499965e58801ad4a727d87c0cdaa5e49?cid=b8d3901151d34489a160e3cf0ab1fa94,303293.0,0.0,¡UNO!,0.427,0.773,8.0,-4.222,1.0,0.115,0.00605,4.02e-06,0.0396,0.695,171.806,4.0,58.0,0,-1.383532036457568,-1.6208830596166313
7552,7552,http://www.billboard.com/charts/hot-100/2012-09-08,2012-09-08,22,Pontoon,Little Big Town,PontoonLittle Big Town,1,23.0,22,12,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",2Gy3XMLbBxACZ4tXdFRGr7,,212320.0,0.0,Tornado,0.721,0.819,9.0,-5.715,1.0,0.0269,0.413,0.0,0.196,0.867,96.02,4.0,62.0,4,-0.9485484615510401,-0.8831757053458731
10384,10384,http://www.billboard.com/charts/hot-100/2012-09-15,2012-09-15,35,Heart Attack,Trey Songz,Heart AttackTrey Songz,2,39.0,35,22,"['dance pop', 'pop', 'pop rap', 'r&b', 'trap', 'urban contemporary']",25CA8QVJQrh5R05UUCaODM,https://p.scdn.co/mp3-preview/12fa2a632542a709c36b5789996c9d92eb381df5?cid=b8d3901151d34489a160e3cf0ab1fa94,233146.0,1.0,Chapter V (Deluxe),0.608,0.863,11.0,-4.87,1.0,0.131,0.0593,0.0,0.228,0.476,150.029,4.0,56.0,3,-1.307398423015413,0.4518563116474398
12101,12101,http://www.billboard.com/charts/hot-100/2012-09-15,2012-09-15,43,2 Reasons,Trey Songz Featuring T.I.,2 ReasonsTrey Songz Featuring T.I.,1,45.0,43,9,"['dance pop', 'pop', 'pop rap', 'r&b', 'trap', 'urban contemporary']",6lgzJuBX3iqevLdtgNlyAU,https://p.scdn.co/mp3-preview/68cc84155215d5bfa06cbbf9ac6e73a23203843d?cid=b8d3901151d34489a160e3cf0ab1fa94,197626.0,1.0,Chapter V (Deluxe),0.734,0.746,11.0,-5.088,1.0,0.0762,0.00135,0.0,0.178,0.539,94.033,4.0,53.0,3,-0.985534958681823,0.7563803951569473
12509,12509,http://www.billboard.com/charts/hot-100/2012-09-15,2012-09-15,44,Time Is Love,Josh Turner,Time Is LoveJosh Turner,1,46.0,44,23,"['contemporary country', 'country', 'country road', 'modern country rock']",2rg3yLJKN5Yl4JCHHkMgeC,,200373.0,0.0,Punching Bag,0.655,0.826,2.0,-4.828,1.0,0.0433,0.0869,0.000209,0.0836,0.616,111.986,4.0,56.0,4,-1.1942888476436828,-1.0561196918101696
2815,2815,http://www.billboard.com/charts/hot-100/2012-09-15,2012-09-15,6,Everybody Talks,Neon Trees,Everybody TalksNeon Trees,1,11.0,6,25,"['indie pop', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",2iUmqdfGZcHIhS3b9E9EWq,,177280.0,0.0,Picture Show,0.471,0.924,8.0,-3.906,1.0,0.0586,0.00301,0.0,0.313,0.725,154.961,4.0,74.0,0,-2.417493497360731,-1.3477312246756257
962,962,http://www.billboard.com/charts/hot-100/2012-09-15,2012-09-15,1,Whistle,Flo Rida,WhistleFlo Rida,2,2.0,1,16,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",3bC1ahPIYt1btJzSSEyyrF,https://p.scdn.co/mp3-preview/957b3f190456c949010b102381b6e3e6c05d61b6?cid=b8d3901151d34489a160e3cf0ab1fa94,224653.0,0.0,Wild Ones,0.747,0.937,0.0,-5.746,1.0,0.0453,0.0208,0.0,0.29,0.739,103.976,4.0,76.0,0,-1.8457269864509973,-0.7159452145343883
14770,14770,http://www.billboard.com/charts/hot-100/2012-09-15,2012-09-15,55,For You,Keith Urban,For YouKeith Urban,1,64.0,55,14,"['australian country', 'contemporary country', 'country', 'country road']",64bWFjtzBRVSllQz9H2RAY,,289560.0,0.0,Act Of Valor,0.416,0.747,11.0,-7.753,0.0,0.0519,0.0116,0.000124,0.0625,0.304,170.107,4.0,45.0,4,0.06954303099996009,-1.256504081374786
15359,15359,http://www.billboard.com/charts/hot-100/2012-09-15,2012-09-15,57,Truck Yeah,Tim McGraw,Truck YeahTim McGraw,1,59.0,57,9,"['contemporary country', 'country', 'country road']",3crxySebCike4UZq4SvzxT,,208400.0,0.0,Truck Yeah,0.599,0.922,7.0,-3.335,1.0,0.0348,0.0914,0.0,0.0709,0.747,97.948,4.0,51.0,0,-2.014860790105522,-1.3852671965200225
5988,5988,http://www.billboard.com/charts/hot-100/2012-09-15,2012-09-15,16,Give Your Heart A Break,Demi Lovato,Give Your Heart A BreakDemi Lovato,1,17.0,16,22,"['dance pop', 'pop', 'post-teen pop']",3sP3c86WFjOzHHnbhhZcLA,,205346.0,0.0,Unbroken,0.643,0.695,6.0,-3.099,1.0,0.0463,0.236,0.0,0.145,0.65,123.026,4.0,68.0,4,-1.0670356814882962,-1.0897267499689685
11565,11565,http://www.billboard.com/charts/hot-100/2012-09-15,2012-09-15,40,She's So Mean,matchbox twenty,She's So Meanmatchbox twenty,2,53.0,40,10,"['neo mellow', 'pop rock', 'post-grunge']",2toY6JyyfKy9TwNk3Ou2XG,https://p.scdn.co/mp3-preview/1ac2bf99c09d868a7d56d8b0a6a5142c9f9df0b6?cid=b8d3901151d34489a160e3cf0ab1fa94,232320.0,0.0,North (Deluxe),0.672,0.875,0.0,-3.728,1.0,0.0378,0.0136,0.0,0.279,0.676,118.014,4.0,59.0,0,-1.984740232427809,-1.094380932922193
6087,6087,http://www.billboard.com/charts/hot-100/2012-09-22,2012-09-22,16,Ronan,Taylor Swift,RonanTaylor Swift,1,,16,1,"['pop', 'post-teen pop']",0Nw8hv79MLJa1yjtsEgz08,,265306.0,0.0,Ronan,0.565,0.255,0.0,-10.152,1.0,0.0314,0.646,0.0,0.127,0.174,57.964,4.0,47.0,5,4.030193019484652,-1.3873759370011745
931,931,http://www.billboard.com/charts/hot-100/2012-09-22,2012-09-22,1,We Are Never Ever Getting Back Together,Taylor Swift,We Are Never Ever Getting Back TogetherTaylor Swift,1,2.0,1,5,"['pop', 'post-teen pop']",7AEAGTc8cReDqcbPoY9gwo,,191880.0,0.0,Red,0.622,0.682,7.0,-5.891,1.0,0.113,0.00995,1.11e-05,0.112,0.781,86.035,4.0,65.0,4,-0.8826591848373753,-0.5656182863647385
21439,21439,http://www.billboard.com/charts/hot-100/2012-09-29,2012-09-29,86,This Kiss,Carly Rae Jepsen,This KissCarly Rae Jepsen,1,,86,1,"['canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",7cWLl1E5iMvqIVhpmtUp6k,,228866.0,0.0,Kiss (Deluxe),0.737,0.873,0.0,-4.289,1.0,0.036,0.0112,0.00269,0.317,0.697,127.998,4.0,45.0,0,-2.0096236946492274,-0.8112842463842883
