,Unnamed: 0,hot_100_url,WeekID,Week Positon,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,Genres,spotify_track_id,spotify_track_preview_url,Duration (ms),Explicit,Album,Danceability,Energy,Key,Loudness (db),Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Popularity,Predictions,pca1,pca2
19894,19894,http://www.billboard.com/charts/hot-100/2016-03-19,2016-03-19,79,Hello Friday,Flo Rida Featuring Jason Derulo,Hello FridayFlo Rida Featuring Jason Derulo,1,,79,1,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",2UIRHeHi72VP5WBMAfkPe5,https://p.scdn.co/mp3-preview/9d4a765a30fc6d12f8da222a6d5b9fd0fbe04967?cid=b8d3901151d34489a160e3cf0ab1fa94,201237.0,0.0,Hello Friday (feat. Jason Derulo),0.768,0.881,9.0,-4.392,0.0,0.113,0.0188,3.65e-06,0.298,0.502,99.98,4.0,54.0,0,-1.756420424664387,0.22565591399154958
12484,12484,http://www.billboard.com/charts/hot-100/2016-03-26,2016-03-26,44,Sugar,Robin Schulz Featuring Francesco Yates,SugarRobin Schulz Featuring Francesco Yates,1,45.0,44,10,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'tropical house']",5tf1VVWniHgryyumXyJM7w,https://p.scdn.co/mp3-preview/c4b6941542e99f1a0cf480d6b1ed033be783a3fa?cid=b8d3901151d34489a160e3cf0ab1fa94,219043.0,0.0,Sugar,0.636,0.815,5.0,-5.098,0.0,0.0581,0.0185,0.0,0.163,0.636,123.063,4.0,77.0,0,-1.3971552105192517,-0.4892944911613855
24183,24183,http://www.billboard.com/charts/hot-100/2016-03-26,2016-03-26,100,Gotta Lotta,2 Chainz Featuring Lil Wayne,Gotta Lotta2 Chainz Featuring Lil Wayne,1,,100,1,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1gpSrGUfU3F9TOzPlEyLxH,,214720.0,1.0,COLLEGROVE,0.681,0.608,7.0,-7.344,0.0,0.0504,0.00282,0.0,0.0869,0.177,81.969,4.0,52.0,0,0.8075105203281271,0.918836809068784
14822,14822,http://www.billboard.com/charts/hot-100/2016-04-02,2016-04-02,55,Like I Would,Zayn,Like I WouldZayn,1,,55,1,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",1zWMf9bVyhY5W3ZORbjNWt,https://p.scdn.co/mp3-preview/d6e8ae966cc02e324ab0991a68392349e473096f?cid=b8d3901151d34489a160e3cf0ab1fa94,192133.0,0.0,Mind Of Mine (Deluxe Edition),0.565,0.832,10.0,-5.732,0.0,0.114,0.0247,0.0,0.26,0.233,112.827,4.0,65.0,0,-0.722310827789416,-0.35743490539793615
16644,16644,http://www.billboard.com/charts/hot-100/2016-04-02,2016-04-02,63,Try Everything,Shakira,Try EverythingShakira,1,66.0,63,2,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",1N3dZ7TTWO6VcD4Y3hHYLZ,,196853.0,0.0,Zootopia (Original Motion Picture Soundtrack),0.705,0.609,1.0,-4.897,1.0,0.0307,0.0257,0.0,0.0846,0.476,115.474,4.0,69.0,0,-0.38847280301008935,-0.8118509461936135
22959,22959,http://www.billboard.com/charts/hot-100/2016-04-02,2016-04-02,93,Something New,Zendaya Featuring Chris Brown,Something NewZendaya Featuring Chris Brown,1,96.0,93,2,"['pop', 'post-teen pop']",1z15fhSgN6U2k4gqA1Zu4j,,212906.0,0.0,Something New,0.686,0.766,4.0,-4.829,0.0,0.0417,0.0995,0.0,0.0731,0.352,101.984,4.0,57.0,0,-0.5403240150803621,-0.5399066558563238
14046,14046,http://www.billboard.com/charts/hot-100/2016-04-02,2016-04-02,52,Beautiful Drug,Zac Brown Band,Beautiful DrugZac Brown Band,2,55.0,52,17,"['contemporary country', 'country', 'country road', 'modern country rock']",0vcfOQOvTCv8ckiRs8Xc1Z,,191600.0,0.0,JEKYLL + HYDE,0.61,0.857,8.0,-5.267,0.0,0.0877,0.0424,2e-06,0.128,0.373,125.838,4.0,61.0,0,-1.0468910900818893,-0.4145808121685892
7876,7876,http://www.billboard.com/charts/hot-100/2016-04-02,2016-04-02,23,Youth,Troye Sivan,YouthTroye Sivan,1,58.0,23,7,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",1cOyWWUr3oXJIxY0AjJEx9,,185194.0,0.0,Blue Neighbourhood (Deluxe),0.628,0.737,7.0,-4.437,1.0,0.041,0.0625,0.0,0.0777,0.592,91.507,4.0,68.0,0,-0.9873674809569238,-1.0417269869287504
12117,12117,http://www.billboard.com/charts/hot-100/2016-04-09,2016-04-09,43,Be Alright,Ariana Grande,Be AlrightAriana Grande,1,,43,1,"['dance pop', 'pop', 'post-teen pop']",4OR2KU2qCnREBsSwwJ4PBn,,174604.0,0.0,k bye for now (swt live),0.813,0.456,1.0,-7.667,0.0,0.0685,0.169,2.85e-06,0.105,0.587,108.801,4.0,58.0,0,0.702249530640649,0.4672848956551071
7028,7028,http://www.billboard.com/charts/hot-100/2016-04-09,2016-04-09,20,Middle,DJ Snake Featuring Bipolar Sunshine,MiddleDJ Snake Featuring Bipolar Sunshine,1,26.0,20,10,['electronic trap'],0g5EKLgdKvNlln7TNqBByK,,220573.0,0.0,Encore,0.586,0.701,1.0,-5.326,0.0,0.0416,0.0203,0.0,0.055,0.254,104.957,4.0,78.0,0,-0.06944917498376091,-0.8504212628378576
8375,8375,http://www.billboard.com/charts/hot-100/2016-04-09,2016-04-09,26,Exchange,Bryson Tiller,ExchangeBryson Tiller,1,30.0,26,22,"['pop', 'pop rap', 'rap', 'trap']",43PuMrRfbyyuz4QpZ3oAwN,https://p.scdn.co/mp3-preview/c7671c18c0a0fad91245d761b40cd4c399d91316?cid=b8d3901151d34489a160e3cf0ab1fa94,194613.0,1.0,T R A P S O U L,0.53,0.433,6.0,-10.598,1.0,0.185,0.108,0.0,0.135,0.274,160.14,4.0,80.0,0,1.9590032318094348,0.9835695783190277
12048,12048,http://www.billboard.com/charts/hot-100/2016-04-09,2016-04-09,42,Team,Iggy Azalea,TeamIggy Azalea,1,,42,1,"['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop']",2bocAPQcUTLUXx8lAOTiK3,,209466.0,1.0,Team,0.891,0.692,4.0,-4.989,1.0,0.0673,0.0545,0.0,0.608,0.218,100.023,4.0,63.0,0,-0.6081102407730291,1.2543212349944748
2178,2178,http://www.billboard.com/charts/hot-100/2016-04-09,2016-04-09,4,My House,Flo Rida,My HouseFlo Rida,1,5.0,4,20,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",6Knv6wdA0luoMUuuoYi2i1,https://p.scdn.co/mp3-preview/afa94edef4dec2eda16e99153ccd513ef4306d06?cid=b8d3901151d34489a160e3cf0ab1fa94,192190.0,0.0,My House,0.688,0.702,7.0,-4.792,0.0,0.0499,0.0215,0.0,0.128,0.74,94.006,4.0,77.0,0,-1.2299461571109125,-0.23056479214944936
22832,22832,http://www.billboard.com/charts/hot-100/2016-04-16,2016-04-16,93,Digits,Young Thug,DigitsYoung Thug,1,,93,1,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",4cg1yakyRSIOjxKM2I7J1q,https://p.scdn.co/mp3-preview/5cd06698ec81ed19455c008a9950967885de77f4?cid=b8d3901151d34489a160e3cf0ab1fa94,176386.0,1.0,Slime Season 3,0.769,0.632,10.0,-4.228,0.0,0.0537,0.0325,0.0,0.116,0.294,131.932,4.0,69.0,0,-0.48759208333502846,1.2725941762499484
19726,19726,http://www.billboard.com/charts/hot-100/2016-04-16,2016-04-16,78,Might Be,DJ Luke Nasty,Might BeDJ Luke Nasty,1,83.0,78,7,"['nc hip hop', 'trap']",7KLB6Jptw9wyQXkSLiO8qh,https://p.scdn.co/mp3-preview/ac4b280bf5f8ccefdfd5e516db75b51608221402?cid=b8d3901151d34489a160e3cf0ab1fa94,210703.0,1.0,Might Be - Single,0.448,0.782,9.0,-6.766,0.0,0.458,0.378,0.0,0.114,0.694,74.037,4.0,56.0,0,0.13028032179111576,1.856140030003665
10365,10365,http://www.billboard.com/charts/hot-100/2016-04-16,2016-04-16,35,Drunk On Your Love,Brett Eldredge,Drunk On Your LoveBrett Eldredge,1,40.0,35,12,"['contemporary country', 'country', 'country road', 'modern country rock']",1jNNHFZmRGXZFHlil5uhei,https://p.scdn.co/mp3-preview/e4c9a61acbaed8f2935ca58d652873980692797e?cid=b8d3901151d34489a160e3cf0ab1fa94,173960.0,0.0,Illinois,0.443,0.831,11.0,-5.606,1.0,0.0616,0.414,0.0,0.204,0.588,182.064,4.0,64.0,0,-0.7451215697251662,-1.4662405654203379
9671,9671,http://www.billboard.com/charts/hot-100/2016-04-16,2016-04-16,31,You Should Be Here,Cole Swindell,You Should Be HereCole Swindell,1,32.0,31,16,"['contemporary country', 'country', 'country road', 'modern country rock']",63thx7OANplv4I4BQsanHk,https://p.scdn.co/mp3-preview/7a934119a10fe45bbcd067a4d0defe7f1724a647?cid=b8d3901151d34489a160e3cf0ab1fa94,190173.0,0.0,You Should Be Here,0.489,0.641,7.0,-4.455,1.0,0.0282,0.0592,0.0,0.0857,0.303,136.095,4.0,64.0,0,-0.25425332441337467,-1.51731529783027
18521,18521,http://www.billboard.com/charts/hot-100/2016-04-16,2016-04-16,72,Noise,Kenny Chesney,NoiseKenny Chesney,1,,72,1,"['contemporary country', 'country', 'country road']",0XN2BcoaKE4Z2hnq1ZeDY1,https://p.scdn.co/mp3-preview/5cb3ef973b4247101903ed178977ebc1c8a73265?cid=b8d3901151d34489a160e3cf0ab1fa94,203760.0,0.0,Cosmic Hallelujah,0.58,0.799,0.0,-4.146,1.0,0.028,0.0095,0.0,0.0925,0.583,109.965,4.0,53.0,0,-1.267766929251343,-1.3987158042906545
23833,23833,http://www.billboard.com/charts/hot-100/2016-04-16,2016-04-16,98,Fast Car,Jonas Blue Featuring Dakota,Fast CarJonas Blue Featuring Dakota,1,100.0,98,3,"['dance pop', 'edm', 'pop', 'tropical house', 'uk dance']",2mCF8L0brIs88eH6Kf2h9p,,212424.0,0.0,Fast Car,0.56,0.592,9.0,-6.951,1.0,0.0544,0.455,0.0,0.297,0.564,112.684,4.0,69.0,0,0.6307902309321431,-1.1013386901159763
21674,21674,http://www.billboard.com/charts/hot-100/2016-04-16,2016-04-16,87,With Them,Young Thug,With ThemYoung Thug,1,,87,1,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",0tISnxqgVmxqhVghsTi2Rr,https://p.scdn.co/mp3-preview/e7cb0734759feb932699d8e3497c2c05959956e8?cid=b8d3901151d34489a160e3cf0ab1fa94,197746.0,1.0,Slime Season 3,0.926,0.517,9.0,-6.794,1.0,0.184,0.00218,0.0,0.091,0.284,132.07,4.0,60.0,0,0.4269506563494581,2.0480759606401455
13688,13688,http://www.billboard.com/charts/hot-100/2016-04-16,2016-04-16,50,My Church,Maren Morris,My ChurchMaren Morris,1,53.0,50,10,"['contemporary country', 'pop', 'texas country']",1LM5zQv5pBKPyO7rm7Uz6U,https://p.scdn.co/mp3-preview/93d7324822b2739d82600d3e85c0ab0d81291d12?cid=b8d3901151d34489a160e3cf0ab1fa94,197930.0,0.0,HERO (Deluxe Edition),0.517,0.743,9.0,-4.336,1.0,0.0363,0.243,3.36e-06,0.107,0.664,76.979,4.0,68.0,0,-0.7137721398925199,-1.528124392746739
22714,22714,http://www.billboard.com/charts/hot-100/2016-04-23,2016-04-23,92,Real Friends,Kanye West,Real FriendsKanye West,1,,92,1,"['chicago rap', 'rap']",66Q3fAmSX5eHamgbKa9alP,,251573.0,1.0,The Life Of Pablo,0.445,0.746,6.0,-6.281,0.0,0.456,0.268,0.00033,0.138,0.121,170.612,4.0,69.0,0,0.6198889483787203,1.73250965373013
12206,12206,http://www.billboard.com/charts/hot-100/2016-04-23,2016-04-23,43,Lights Come On,Jason Aldean,Lights Come OnJason Aldean,1,,43,1,"['contemporary country', 'country', 'country road']",4llYMkhHa1w7UAdDFRQcEZ,https://p.scdn.co/mp3-preview/9ef23b6b5f5f41aff4fc2e746e5fa443d31328e6?cid=b8d3901151d34489a160e3cf0ab1fa94,194506.0,0.0,They Don't Know,0.567,0.839,6.0,-4.048,0.0,0.0698,0.0489,0.0,0.103,0.903,160.062,4.0,61.0,0,-2.1842747327019665,-0.5911127604126737
6167,6167,http://www.billboard.com/charts/hot-100/2016-04-23,2016-04-23,17,2 Phones,Kevin Gates,2 PhonesKevin Gates,1,18.0,17,14,"['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",0wdKiSBUT7aZkXUIdJWcwC,https://p.scdn.co/mp3-preview/1d3c6c844fa6f0f6fa242966da884f9b196b3d28?cid=b8d3901151d34489a160e3cf0ab1fa94,240000.0,1.0,Islah (Deluxe),0.895,0.681,7.0,-5.267,0.0,0.358,0.157,0.0,0.189,0.554,121.918,4.0,71.0,0,-0.5660158051554025,2.903660658529647
10818,10818,http://www.billboard.com/charts/hot-100/2016-04-23,2016-04-23,37,Father Stretch My Hands Pt. 1,Kanye West,Father Stretch My Hands Pt. 1Kanye West,1,,37,1,"['chicago rap', 'rap']",4KW1lqgSr8TKrvBII0Brf8,,135920.0,1.0,The Life Of Pablo,0.714,0.566,7.0,-4.408,1.0,0.056,0.142,1.25e-06,0.57,0.449,113.074,4.0,75.0,0,-0.5837884962222928,0.9251558626333984
1750,1750,http://www.billboard.com/charts/hot-100/2016-04-23,2016-04-23,3,No,Meghan Trainor,NoMeghan Trainor,1,3.0,3,5,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",7fCNUWi6uflDTQ08srxMZk,https://p.scdn.co/mp3-preview/4a441e93de25fe270fef23be6abc2ef25467e2f1?cid=b8d3901151d34489a160e3cf0ab1fa94,152862.0,0.0,No Excuses,0.827,0.658,6.0,-3.846,1.0,0.0517,0.0224,0.0,0.0417,0.523,115.016,4.0,70.0,0,-1.049062889549331,-0.2169660241484068
17670,17670,http://www.billboard.com/charts/hot-100/2016-04-23,2016-04-23,68,Nobody To Blame,Chris Stapleton,Nobody To BlameChris Stapleton,1,81.0,68,14,"['contemporary country', 'outlaw country']",4WRRCuJYRq7gUKiupxVH9W,,244146.0,0.0,Traveller,0.534,0.666,9.0,-9.471,1.0,0.0335,0.0143,0.0615,0.113,0.59,87.401,4.0,64.0,0,0.5057996347222732,-1.2120914142258326
9313,9313,http://www.billboard.com/charts/hot-100/2016-04-23,2016-04-23,30,Humble And Kind,Tim McGraw,Humble And KindTim McGraw,2,44.0,30,9,"['contemporary country', 'country', 'country road']",4Pn0JlCUusD2QHjADuOzuV,,259266.0,0.0,Damn Country Music,0.355,0.48,11.0,-7.31,1.0,0.0282,0.679,2.28e-06,0.12,0.137,100.956,3.0,71.0,0,3.158170709766368,-2.7205114040919094
6793,6793,http://www.billboard.com/charts/hot-100/2016-04-23,2016-04-23,19,Oui,Jeremih,OuiJeremih,1,21.0,19,14,"['chicago rap', 'dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",0PJIbOdMs3bd5AT8liULMQ,,238320.0,0.0,Late Nights: The Album,0.715,0.703,5.0,-3.825,1.0,0.0503,0.192,0.0,0.113,0.596,119.749,4.0,77.0,0,-0.8693440472693003,-0.919113774592705
14289,14289,http://www.billboard.com/charts/hot-100/2016-04-23,2016-04-23,53,Confession,Florida Georgia Line,ConfessionFlorida Georgia Line,1,56.0,53,15,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",6IFPfV8PNSYOmufzQ95hmm,,190640.0,0.0,Anything Goes,0.556,0.873,1.0,-5.056,1.0,0.0348,0.101,0.000131,0.176,0.48,104.986,4.0,62.0,0,-1.0318131008306877,-1.4209779079344735
18355,18355,http://www.billboard.com/charts/hot-100/2016-04-23,2016-04-23,71,Waves,Kanye West,WavesKanye West,1,,71,1,"['chicago rap', 'rap']",3nAq2hCr1oWsIU54tS98pL,,181573.0,1.0,The Life Of Pablo,0.386,0.587,10.0,-4.454,1.0,0.0519,0.0363,3.71e-06,0.332,0.0565,96.072,4.0,74.0,0,0.35739877393363634,-0.45228950271621576
10151,10151,http://www.billboard.com/charts/hot-100/2016-04-23,2016-04-23,34,Famous,Kanye West,FamousKanye West,1,,34,1,"['chicago rap', 'rap']",19a3JfW8BQwqHWUMbcqSx8,,196040.0,1.0,The Life Of Pablo,0.474,0.741,6.0,-3.69,1.0,0.111,0.0602,0.0,0.115,0.402,174.1,4.0,74.0,0,-0.9244391476198306,-0.0574682001246278
14632,14632,http://www.billboard.com/charts/hot-100/2016-04-23,2016-04-23,54,Pt. 2,Kanye West,Pt. 2Kanye West,1,,54,1,"['chicago rap', 'rap']",1Wsbr1d2BouNGk2q92mIj7,,130293.0,1.0,The Life Of Pablo,0.67,0.724,11.0,-4.141,1.0,0.361,0.577,0.0,0.789,0.285,145.105,4.0,68.0,0,-0.38097781383606527,2.036959687057348
17524,17524,http://www.billboard.com/charts/hot-100/2016-04-23,2016-04-23,67,Ultralight Beam,Kanye West,Ultralight BeamKanye West,1,,67,1,"['chicago rap', 'rap']",1eQBEelI2NCy7AUTerX0KS,,320680.0,1.0,The Life Of Pablo,0.596,0.393,8.0,-8.714,1.0,0.383,0.637,0.0,0.539,0.36,107.425,4.0,74.0,0,2.4715392329830936,1.5602097153808236
20900,20900,http://www.billboard.com/charts/hot-100/2016-04-23,2016-04-23,84,FML,Kanye West,FMLKanye West,1,,84,1,"['chicago rap', 'rap']",30Zcjs7pgEkmJA1lEbGSWT,,236120.0,1.0,The Life Of Pablo,0.667,0.423,9.0,-7.146,0.0,0.0822,0.313,0.0,0.193,0.156,125.116,4.0,70.0,0,1.7533826124342804,1.0282088638782874
6077,6077,http://www.billboard.com/charts/hot-100/2016-04-23,2016-04-23,16,Pop Style,Drake Featuring The Throne,Pop StyleDrake Featuring The Throne,1,,16,1,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",5mPSyjLatqB00IkPqRlbTE,,212946.0,1.0,Views,0.718,0.458,4.0,-10.024,0.0,0.117,0.187,3.43e-06,0.105,0.0514,132.998,4.0,65.0,0,2.2830638753725987,1.5154562079568297
24021,24021,http://www.billboard.com/charts/hot-100/2016-04-23,2016-04-23,99,Feedback,Kanye West,FeedbackKanye West,1,,99,1,"['chicago rap', 'rap']",49fT6owWuknekShh9utsjv,,147240.0,1.0,The Life Of Pablo,0.837,0.562,1.0,-6.038,1.0,0.492,0.593,0.0,0.104,0.149,100.17,4.0,64.0,0,1.6910776776983276,2.828118291416885
12878,12878,http://www.billboard.com/charts/hot-100/2016-04-30,2016-04-30,46,New Romantics,Taylor Swift,New RomanticsTaylor Swift,2,62.0,46,7,"['pop', 'post-teen pop']",6rZVy6FIG7lSJQMFXHo12z,,230466.0,0.0,1989 (Deluxe Edition),0.633,0.889,5.0,-5.87,1.0,0.0715,0.00463,0.000458,0.0658,0.584,121.956,4.0,58.0,0,-1.264827066764997,-1.0008645130109632
17660,17660,http://www.billboard.com/charts/hot-100/2016-04-30,2016-04-30,68,Might Not,Belly Featuring The Weeknd,Might NotBelly Featuring The Weeknd,1,73.0,68,8,"['canadian hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'trap soul', 'underground hip hop']",5e9aFSdnkQUrm5y8Dhw0qN,,224213.0,1.0,Up For Days,0.792,0.563,1.0,-4.838,1.0,0.0793,0.283,0.0,0.128,0.288,133.996,4.0,68.0,0,0.5461588308041846,0.7055048634860783
12057,12057,http://www.billboard.com/charts/hot-100/2016-04-30,2016-04-30,42,The Sound Of Silence,Disturbed,The Sound Of SilenceDisturbed,1,49.0,42,8,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",1Cj2vqUwlJVG27gJrun92y,https://p.scdn.co/mp3-preview/27a108ea31c7a2e5b3622696d2cfe3885c59f913?cid=b8d3901151d34489a160e3cf0ab1fa94,248466.0,0.0,Immortalized,0.322,0.28,6.0,-9.367,0.0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,4.0,76.0,0,3.395088785082354,-1.561453799298846
18268,18268,http://www.billboard.com/charts/hot-100/2016-04-30,2016-04-30,71,Little Bit Of You,Chase Bryant,Little Bit Of YouChase Bryant,1,78.0,71,10,"['contemporary country', 'country pop', 'country road', 'modern country rock']",4AumKAnMygP1baZGTZrRdp,https://p.scdn.co/mp3-preview/30e97af3b601015a05a9656b4a974f073356c303?cid=b8d3901151d34489a160e3cf0ab1fa94,186240.0,0.0,Chase Bryant,0.612,0.865,1.0,-4.277,1.0,0.0424,0.0639,0.0,0.0801,0.643,121.972,4.0,56.0,0,-1.546012917155629,-1.1978516280106573
13725,13725,http://www.billboard.com/charts/hot-100/2016-04-30,2016-04-30,50,Snapback,Old Dominion,SnapbackOld Dominion,1,52.0,50,12,"['contemporary country', 'country road']",7I5fYc4qKJddht8Ozhqqdx,https://p.scdn.co/mp3-preview/90d62842606921009e293ab13f2d52555b5d63f1?cid=b8d3901151d34489a160e3cf0ab1fa94,206506.0,0.0,Meat and Candy,0.687,0.793,5.0,-3.577,1.0,0.0333,0.305,3.23e-06,0.1,0.673,100.991,4.0,65.0,0,-1.0847426092000092,-1.1251582479192752
15293,15293,http://www.billboard.com/charts/hot-100/2016-04-30,2016-04-30,57,Promise,Kid Ink Featuring Fetty Wap,PromiseKid Ink Featuring Fetty Wap,1,64.0,57,9,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",5IZc3KIVFhjzJ0L2kiXzUl,https://p.scdn.co/mp3-preview/c3352906ce51968233a2cef283b86d4483f2e911?cid=b8d3901151d34489a160e3cf0ab1fa94,224240.0,1.0,Summer In The Winter,0.797,0.469,8.0,-8.112,1.0,0.0646,0.0599,0.0,0.0753,0.481,103.057,4.0,68.0,0,0.9129027165580403,1.0548805808822204
14288,14288,http://www.billboard.com/charts/hot-100/2016-04-30,2016-04-30,53,Company,Justin Bieber,CompanyJustin Bieber,2,57.0,53,10,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",61uyGDPJ06MkxJtHgPmuyO,,208120.0,0.0,Purpose (Deluxe),0.617,0.8,4.0,-5.024,0.0,0.0654,0.147,0.0,0.0852,0.42,94.985,4.0,72.0,0,-0.5725902613033177,-0.6648877580758994
985,985,http://www.billboard.com/charts/hot-100/2016-04-30,2016-04-30,1,Work,Rihanna Featuring Drake,WorkRihanna Featuring Drake,1,1.0,1,12,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",72TFWvU3wUYdUuxejTTIzt,,219320.0,1.0,ANTI (Deluxe),0.594,0.533,11.0,-6.222,1.0,0.0981,0.0641,0.0,0.0928,0.524,91.496,4.0,78.0,0,0.3370317914305717,0.444842616463405
20373,20373,http://www.billboard.com/charts/hot-100/2016-04-30,2016-04-30,81,Saved,Ty Dolla $ign Featuring E-40,SavedTy Dolla $ign Featuring E-40,1,91.0,81,8,"['hip hop', 'pop', 'pop rap', 'r&b', 'trap', 'trap soul']",5UPNBWFU2TEf9kauIITfBs,https://p.scdn.co/mp3-preview/7ea0947026bf9a3b83c7af2d1b97deefe135f2f0?cid=b8d3901151d34489a160e3cf0ab1fa94,178506.0,1.0,Free TC,0.77,0.69,1.0,-5.565,1.0,0.136,0.265,0.0,0.128,0.732,103.035,4.0,62.0,0,-0.4164028519391519,1.059695666765796
17240,17240,http://www.billboard.com/charts/hot-100/2016-04-30,2016-04-30,66,Ophelia,The Lumineers,OpheliaThe Lumineers,2,,66,2,"['folk-pop', 'modern rock', 'stomp and holler']",3d8y0t70g7hw2FOWl9Z4Fm,https://p.scdn.co/mp3-preview/d1204e9214afa804f2c74e5795441b75e7fc9e11?cid=b8d3901151d34489a160e3cf0ab1fa94,160097.0,0.0,Cleopatra,0.664,0.573,5.0,-6.519,1.0,0.0277,0.613,0.000363,0.0857,0.566,76.023,4.0,76.0,0,1.1204885017707087,-0.9915570400505609
3845,3845,http://www.billboard.com/charts/hot-100/2016-04-30,2016-04-30,9,Cake By The Ocean,DNCE,Cake By The OceanDNCE,1,12.0,9,26,"['dance pop', 'pop', 'post-teen pop']",76hfruVvmfQbw0eYn1nmeC,,219146.0,1.0,DNCE,0.774,0.765,4.0,-5.439,0.0,0.0502,0.156,0.0,0.0373,0.917,119.001,4.0,81.0,0,-1.2034822766682567,1.0821543182225
10480,10480,http://www.billboard.com/charts/hot-100/2016-04-30,2016-04-30,35,Somewhere On A Beach,Dierks Bentley,Somewhere On A BeachDierks Bentley,2,39.0,35,11,"['contemporary country', 'country', 'country road', 'modern country rock']",5CG9Ps5ynNjpKJHmwc95pa,,197120.0,0.0,Black,0.573,0.635,7.0,-6.621,1.0,0.0275,0.000598,0.0,0.0845,0.447,144.031,4.0,69.0,0,-0.17398130359824837,-1.074192932079259
16850,16850,http://www.billboard.com/charts/hot-100/2016-04-30,2016-04-30,64,That Don't Sound Like You,Lee Brice,That Don't Sound Like YouLee Brice,1,69.0,64,9,"['contemporary country', 'country', 'country road', 'modern country rock']",2l1fWY1albInvAG9t8WP2p,https://p.scdn.co/mp3-preview/40e9f61661afd0be570f4b28ef8a5fcbaaf009d9?cid=b8d3901151d34489a160e3cf0ab1fa94,210573.0,0.0,I Don't Dance (Deluxe Edition),0.543,0.589,4.0,-9.496,1.0,0.0421,0.0236,2.99e-05,0.0798,0.255,129.813,4.0,59.0,0,1.1353060746903876,-1.0640510137243702
14114,14114,http://www.billboard.com/charts/hot-100/2016-04-30,2016-04-30,52,I Like The Sound Of That,Rascal Flatts,I Like The Sound Of ThatRascal Flatts,1,59.0,52,12,"['contemporary country', 'country', 'country road']",5S5rw0WLVCAux5B5bWCehK,,209280.0,0.0,Rewind,0.611,0.8,0.0,-5.61,1.0,0.0377,0.257,0.0,0.194,0.527,89.974,4.0,70.0,0,-0.41064188401228957,-1.2921853541799304
24060,24060,http://www.billboard.com/charts/hot-100/2016-05-07,2016-05-07,99,Let Me Love You,Ariana Grande Featuring Lil Wayne,Let Me Love YouAriana Grande Featuring Lil Wayne,1,,99,1,"['dance pop', 'pop', 'post-teen pop']",5AKlnLpP3WLwZseNbjquND,,223853.0,0.0,Dangerous Woman,0.528,0.435,2.0,-8.363,1.0,0.129,0.0295,0.0,0.243,0.0781,102.704,3.0,71.0,0,2.2581821928306813,-1.2504010360999032
1016,1016,http://www.billboard.com/charts/hot-100/2016-05-07,2016-05-07,2,7 Years,Lukas Graham,7 YearsLukas Graham,1,3.0,2,14,"['danish pop', 'pop', 'scandipop']",5kqIPrATaCc2LqxVWzQGbk,https://p.scdn.co/mp3-preview/3261944a4e12e2c7bee9266b1b14558e71a97964?cid=b8d3901151d34489a160e3cf0ab1fa94,237300.0,0.0,Lukas Graham,0.765,0.473,10.0,-5.829,1.0,0.0514,0.287,0.0,0.391,0.34,119.992,4.0,81.0,0,0.5887570375370847,-0.41077446317166333
6543,6543,http://www.billboard.com/charts/hot-100/2016-05-07,2016-05-07,18,Low Life,Future Featuring The Weeknd,Low LifeFuture Featuring The Weeknd,1,21.0,18,11,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",7EiZI6JVHllARrX9PUvAdX,https://p.scdn.co/mp3-preview/dd493a2d827e0d6b40470f23913f301aee963157?cid=b8d3901151d34489a160e3cf0ab1fa94,313546.0,1.0,EVOL,0.722,0.331,8.0,-7.789,1.0,0.0725,0.337,0.283,0.146,0.102,143.974,4.0,77.0,0,2.876655360169973,0.40185564476204055
